N,expected_E,expected_M
542,-1.99657,0.999087
543,-1.99657,0.999088
544,-1.99658,0.99909
545,-1.99659,0.999092
546,-1.99659,0.999093
547,-1.99656,0.999086
548,-1.99657,0.999088
549,-1.99654,0.99908
550,-1.99655,0.999082
551,-1.99655,0.999083
552,-1.99656,0.999085
553,-1.99656,0.999087
554,-1.99653,0.999079
555,-1.99654,0.999081
556,-1.99655,0.999083
557,-1.99655,0.999084
558,-1.99656,0.999086
559,-1.99657,0.999088
560,-1.99654,0.99908
561,-1.99654,0.999082
562,-1.99655,0.999084
563,-1.99655,0.999085
564,-1.99656,0.999087
565,-1.99653,0.99908
566,-1.99654,0.999081
567,-1.99654,0.999083
568,-1.99655,0.999085
569,-1.99656,0.999086
570,-1.99656,0.999088
571,-1.99657,0.999089
572,-1.99657,0.999091
573,-1.99658,0.999092
574,-1.99659,0.999094
575,-1.99659,0.999096
576,-1.9966,0.999097
577,-1.9966,0.999099
578,-1.99661,0.9991
579,-1.99661,0.999102
580,-1.99662,0.999103
581,-1.99663,0.999105
582,-1.9966,0.999098
583,-1.99657,0.999091
584,-1.99658,0.999092
585,-1.99658,0.999094
586,-1.99659,0.999096
587,-1.99659,0.999097
588,-1.9966,0.999099
589,-1.9966,0.9991
590,-1.99661,0.999102
591,-1.99662,0.999103
592,-1.99659,0.999096
593,-1.99659,0.999098
594,-1.9966,0.999099
595,-1.99661,0.999101
596,-1.99661,0.999102
597,-1.99662,0.999104
598,-1.99662,0.999105
599,-1.99663,0.999107
600,-1.99663,0.999108
601,-1.99664,0.99911
602,-1.99664,0.999111
603,-1.99665,0.999113
604,-1.99666,0.999114
605,-1.99666,0.999116
606,-1.99667,0.999117
607,-1.99667,0.999119
608,-1.99668,0.99912
609,-1.99668,0.999122
610,-1.99669,0.999123
611,-1.99669,0.999124
612,-1.9967,0.999126
613,-1.99667,0.999119
614,-1.99668,0.999121
615,-1.99668,0.999122
616,-1.99669,0.999123
617,-1.99669,0.999125
618,-1.9967,0.999126
619,-1.9967,0.999128
620,-1.99671,0.999129
621,-1.99671,0.99913
622,-1.99672,0.999132
623,-1.99669,0.999125
624,-1.99667,0.999119
625,-1.99664,0.999112
626,-1.99661,0.999105
627,-1.99659,0.999099
628,-1.99656,0.999092
629,-1.99653,0.999086
630,-1.99651,0.999079
631,-1.99651,0.999081
632,-1.99652,0.999082
633,-1.99652,0.999084
634,-1.99653,0.999085
635,-1.99654,0.999087
636,-1.99654,0.999088
637,-1.99655,0.999089
638,-1.99655,0.999091
639,-1.99656,0.999092
640,-1.99656,0.999094
641,-1.99657,0.999095
642,-1.99657,0.999097
643,-1.99658,0.999098
644,-1.99658,0.999099
645,-1.99659,0.999101
646,-1.99659,0.999102
647,-1.9966,0.999104
648,-1.9966,0.999105
649,-1.99661,0.999106
650,-1.99658,0.9991
651,-1.99659,0.999101
652,-1.99656,0.999095
653,-1.99657,0.999096
654,-1.99657,0.999098
655,-1.99658,0.999099
656,-1.99659,0.999101
657,-1.99659,0.999102
658,-1.9966,0.999103
659,-1.9966,0.999105
660,-1.99661,0.999106
661,-1.99661,0.999107
662,-1.99662,0.999109
663,-1.99662,0.99911
664,-1.99663,0.999111
665,-1.99663,0.999113
666,-1.99664,0.999114
667,-1.99664,0.999115
668,-1.99665,0.999117
669,-1.99662,0.999111
670,-1.99663,0.999112
671,-1.99663,0.999113
672,-1.99664,0.999115
673,-1.99664,0.999116
674,-1.99665,0.999117
675,-1.99665,0.999119
676,-1.99666,0.99912
677,-1.99666,0.999121
678,-1.99667,0.999122
679,-1.99667,0.999124
680,-1.99668,0.999125
681,-1.99668,0.999126
682,-1.99669,0.999128
683,-1.99669,0.999129
684,-1.9967,0.99913
685,-1.9967,0.999131
686,-1.99671,0.999133
687,-1.99671,0.999134
688,-1.99672,0.999135
689,-1.99672,0.999136
690,-1.99672,0.999138
691,-1.99673,0.999139
692,-1.99673,0.99914
693,-1.99674,0.999141
694,-1.99674,0.999143
695,-1.99675,0.999144
696,-1.99675,0.999145
697,-1.99676,0.999146
698,-1.99676,0.999148
699,-1.99677,0.999149
700,-1.99677,0.99915
701,-1.99678,0.999151
702,-1.99678,0.999152
703,-1.99679,0.999154
704,-1.99676,0.999148
705,-1.99674,0.999142
706,-1.99671,0.999136
707,-1.99672,0.999137
708,-1.99672,0.999138
709,-1.99673,0.99914
710,-1.99673,0.999141
711,-1.99674,0.999142
712,-1.99674,0.999143
713,-1.99675,0.999144
714,-1.99675,0.999146
715,-1.99676,0.999147
716,-1.99676,0.999148
717,-1.99676,0.999149
718,-1.99677,0.99915
719,-1.99677,0.999152
720,-1.99678,0.999153
721,-1.99678,0.999154
722,-1.99679,0.999155
723,-1.99679,0.999156
724,-1.9968,0.999157
725,-1.9968,0.999159
726,-1.9968,0.99916
727,-1.99681,0.999161
728,-1.99681,0.999162
729,-1.99682,0.999163
730,-1.99682,0.999164
731,-1.99683,0.999166
732,-1.99683,0.999167
733,-1.99683,0.999168
734,-1.99684,0.999169
735,-1.99684,0.99917
736,-1.99685,0.999171
737,-1.99685,0.999172
738,-1.99686,0.999173
739,-1.99686,0.999175
740,-1.99686,0.999176
741,-1.99687,0.999177
742,-1.99687,0.999178
743,-1.99688,0.999179
744,-1.99688,0.99918
745,-1.99689,0.999181
