N,expected_E,expected_M
486,-1.31128,0.59429
487,-1.31133,0.594415
488,-1.31129,0.594498
489,-1.31139,0.594601
490,-1.31147,0.594633
491,-1.31143,0.594654
492,-1.31161,0.594665
493,-1.31138,0.594625
494,-1.31132,0.594605
495,-1.31147,0.594525
496,-1.31155,0.594546
497,-1.31179,0.594668
498,-1.31221,0.594829
499,-1.31259,0.59508
500,-1.31282,0.59534
501,-1.31305,0.595549
502,-1.31305,0.595677
503,-1.31338,0.595924
504,-1.31375,0.596359
505,-1.31406,0.596782
506,-1.31423,0.597154
507,-1.31438,0.597446
508,-1.31447,0.597608
509,-1.31424,0.597701
510,-1.31365,0.597549
511,-1.31295,0.597329
512,-1.31223,0.597129
513,-1.31185,0.59694
514,-1.3116,0.596868
515,-1.31146,0.596961
516,-1.3114,0.597045
517,-1.31126,0.597021
518,-1.3111,0.597075
519,-1.31073,0.59683
520,-1.31048,0.596635
521,-1.31038,0.596526
522,-1.31,0.596398
523,-1.30966,0.596377
524,-1.30941,0.596384
525,-1.30918,0.596352
526,-1.30894,0.596359
527,-1.30865,0.596167
528,-1.30841,0.595938
529,-1.30819,0.595699
530,-1.30808,0.595528
531,-1.30817,0.595405
532,-1.30816,0.595329
533,-1.30812,0.595263
534,-1.30775,0.595037
535,-1.3075,0.594794
536,-1.30724,0.594711
537,-1.30717,0.594721
538,-1.30716,0.594814
539,-1.30716,0.594889
540,-1.3072,0.594889
541,-1.3073,0.594843
542,-1.30747,0.594862
543,-1.30766,0.594834
544,-1.30783,0.594816
545,-1.30782,0.594927
546,-1.30775,0.595018
547,-1.30786,0.595201
548,-1.30792,0.595237
549,-1.308,0.595182
550,-1.30795,0.595145
551,-1.30789,0.595127
552,-1.30781,0.595172
553,-1.30767,0.595289
554,-1.30789,0.595587
555,-1.30811,0.595928
556,-1.30829,0.596214
557,-1.30833,0.596445
558,-1.30828,0.596514
559,-1.30805,0.596369
560,-1.30768,0.596134
561,-1.30752,0.59598
562,-1.30728,0.595747
563,-1.30709,0.595542
564,-1.30702,0.595408
565,-1.30681,0.595239
566,-1.30666,0.595133
567,-1.3064,0.594929
568,-1.30621,0.594833
569,-1.30629,0.594895
570,-1.30644,0.594921
571,-1.30667,0.595044
572,-1.30698,0.595166
573,-1.30728,0.595279
574,-1.3074,0.595331
575,-1.30736,0.595322
576,-1.30724,0.595286
577,-1.307,0.595104
578,-1.30704,0.595112
579,-1.30698,0.595199
580,-1.3071,0.595483
581,-1.30726,0.595792
582,-1.30771,0.596143
583,-1.30803,0.596475
584,-1.30844,0.596832
585,-1.30901,0.597265
586,-1.30945,0.597662
587,-1.30981,0.597922
588,-1.31007,0.598155
589,-1.30983,0.598175
590,-1.30958,0.598203
591,-1.30941,0.598232
592,-1.30927,0.598294
593,-1.30887,0.598238
594,-1.3086,0.598199
595,-1.30835,0.598202
596,-1.30837,0.59823
597,-1.30824,0.598065
598,-1.30803,0.597968
599,-1.30771,0.597821
600,-1.30748,0.597708
601,-1.30742,0.597671
602,-1.30731,0.597483
603,-1.30723,0.597371
604,-1.3071,0.597268
605,-1.30709,0.59724
606,-1.307,0.597162
607,-1.30684,0.596985
608,-1.30687,0.596859
609,-1.30696,0.596773
610,-1.30711,0.596631
611,-1.30728,0.596498
612,-1.30743,0.596397
613,-1.30752,0.596321
614,-1.30744,0.596262
615,-1.30725,0.596236
616,-1.30705,0.596242
617,-1.30712,0.596386
618,-1.30712,0.596594
619,-1.30722,0.596777
620,-1.30734,0.596984
621,-1.30739,0.597174
622,-1.30738,0.597275
623,-1.30721,0.597215
624,-1.30689,0.597188
625,-1.30674,0.597136
626,-1.30649,0.597101
627,-1.30628,0.597057
628,-1.30621,0.596951
629,-1.30647,0.596868
630,-1.30654,0.596714
631,-1.30637,0.596553
632,-1.30611,0.596242
633,-1.30588,0.595837
634,-1.30568,0.5953
635,-1.30515,0.594732
636,-1.30478,0.59423
637,-1.30449,0.593658
638,-1.30418,0.593143
639,-1.30404,0.59266
640,-1.30366,0.592203
641,-1.30328,0.591677
642,-1.30285,0.591223
643,-1.30249,0.590855
644,-1.3022,0.59045
645,-1.30184,0.589891
646,-1.30153,0.589512
647,-1.30117,0.588949
648,-1.30063,0.588372
649,-1.30034,0.587974
650,-1.30011,0.587692
651,-1.29977,0.587419
652,-1.29959,0.587278
653,-1.29946,0.587052
654,-1.2995,0.586865
655,-1.29942,0.586687
656,-1.29918,0.586448
657,-1.29892,0.586104
658,-1.29859,0.585767
659,-1.2983,0.585486
660,-1.29838,0.585106
661,-1.29829,0.58466
662,-1.29801,0.584313
663,-1.29777,0.583967
664,-1.29773,0.583652
665,-1.29761,0.583421
666,-1.29727,0.583131
667,-1.29691,0.582789
668,-1.29662,0.582537
669,-1.29638,0.582377
670,-1.29639,0.582336
671,-1.29617,0.582228
672,-1.29613,0.582106
673,-1.29599,0.581961
674,-1.2958,0.581825
675,-1.29564,0.581667
676,-1.29544,0.581516
677,-1.29511,0.581204
678,-1.29476,0.580796
679,-1.29458,0.580361
680,-1.29443,0.579949
681,-1.29435,0.579493
682,-1.29405,0.579172
683,-1.29363,0.578821
684,-1.29342,0.578428
685,-1.29308,0.578044
686,-1.29273,0.57769
687,-1.29246,0.577271
688,-1.29243,0.576875
689,-1.29226,0.576517
690,-1.29213,0.576138
691,-1.29185,0.575861
692,-1.2916,0.575556
693,-1.29121,0.575339
694,-1.29084,0.575137
695,-1.29046,0.574971
696,-1.29024,0.574691
697,-1.29006,0.574412
698,-1.28986,0.573968
699,-1.28963,0.573598
700,-1.28949,0.573279
701,-1.2894,0.572996
702,-1.2892,0.572642
703,-1.28898,0.57229
704,-1.28872,0.572003
705,-1.28867,0.571823
706,-1.28875,0.571763
707,-1.28887,0.571761
708,-1.28894,0.571751
709,-1.28898,0.57177
710,-1.28899,0.571669
711,-1.28886,0.571596
712,-1.28878,0.571594
713,-1.28874,0.57162
714,-1.28874,0.571583
715,-1.2887,0.571503
716,-1.28862,0.571453
717,-1.2884,0.571416
718,-1.28827,0.571428
719,-1.28823,0.571488
720,-1.28829,0.571535
721,-1.2884,0.571595
722,-1.28859,0.571731
723,-1.28856,0.571791
724,-1.28866,0.57192
725,-1.28873,0.57209
726,-1.28888,0.57228
727,-1.28898,0.572462
728,-1.28912,0.57272
729,-1.28927,0.57297
730,-1.28953,0.573288
731,-1.2897,0.573598
732,-1.28982,0.573832
733,-1.28997,0.57412
734,-1.29,0.574312
735,-1.28992,0.574327
736,-1.28997,0.574423
737,-1.28995,0.574478
738,-1.28991,0.574661
739,-1.28991,0.57479
740,-1.28976,0.574919
741,-1.28976,0.575061
742,-1.28951,0.575128
743,-1.28942,0.575222
744,-1.28934,0.575282
745,-1.28926,0.575242
746,-1.28912,0.575121
747,-1.2889,0.57504
748,-1.28878,0.575033
749,-1.2887,0.575027
750,-1.28856,0.57504
751,-1.28855,0.575047
752,-1.2885,0.575126
753,-1.28866,0.575345
754,-1.28882,0.57561
755,-1.28907,0.575821
756,-1.2893,0.576045
757,-1.28941,0.576196
758,-1.28955,0.57626
759,-1.28959,0.576324
760,-1.28939,0.576197
761,-1.28941,0.576124
762,-1.2895,0.576142
763,-1.28948,0.576048
764,-1.2894,0.575988
765,-1.28919,0.575928
766,-1.2891,0.575816
767,-1.28914,0.57573
768,-1.28904,0.575599
769,-1.28889,0.575423
770,-1.28884,0.57524
771,-1.28861,0.575
772,-1.28851,0.574832
773,-1.28833,0.574586
774,-1.28809,0.574238
775,-1.28775,0.573832
776,-1.28737,0.573299
777,-1.28691,0.572761
778,-1.28658,0.572192
779,-1.28641,0.57156
780,-1.28614,0.570897
781,-1.28586,0.570262
782,-1.28552,0.569533
783,-1.28508,0.568921
784,-1.2845,0.568278
785,-1.28424,0.567822
786,-1.28398,0.567354
787,-1.28366,0.567014
788,-1.28352,0.566745
789,-1.28335,0.566521
790,-1.28324,0.566335
791,-1.28319,0.566113
792,-1.28312,0.565884
793,-1.28306,0.565649
794,-1.28293,0.565435
795,-1.28292,0.565245
796,-1.28288,0.565075
797,-1.28265,0.564918
798,-1.28242,0.564712
799,-1.28218,0.564431
800,-1.28211,0.564331
801,-1.28202,0.56432
802,-1.28177,0.564289
803,-1.28154,0.564228
804,-1.28157,0.564366
805,-1.28161,0.564522
806,-1.28167,0.564609
807,-1.28151,0.564678
808,-1.28137,0.564666
809,-1.28132,0.564747
810,-1.28133,0.564846
811,-1.28127,0.564889
812,-1.2811,0.564908
813,-1.28096,0.564975
814,-1.28103,0.565055
815,-1.2812,0.565184
816,-1.28142,0.56538
817,-1.28159,0.565643
818,-1.28172,0.565844
819,-1.28184,0.566087
820,-1.28211,0.56639
821,-1.28235,0.566687
822,-1.28259,0.566953
823,-1.2829,0.567236
824,-1.28313,0.567494
825,-1.28347,0.567836
826,-1.28379,0.568184
827,-1.28409,0.568525
828,-1.28443,0.568901
829,-1.28495,0.569312
830,-1.28535,0.569687
831,-1.28563,0.570018
832,-1.2859,0.570282
833,-1.28624,0.57057
834,-1.28655,0.570881
835,-1.2868,0.571144
836,-1.28711,0.571352
837,-1.28738,0.571553
838,-1.28752,0.571706
839,-1.28772,0.571883
840,-1.28779,0.571994
841,-1.28779,0.572105
842,-1.28779,0.572221
843,-1.28778,0.572355
844,-1.28786,0.572536
845,-1.28802,0.572799
846,-1.288,0.572979
847,-1.28804,0.573099
848,-1.28802,0.573149
849,-1.28783,0.573021
850,-1.28772,0.572947
851,-1.28779,0.572938
852,-1.28776,0.572911
853,-1.28767,0.572831
854,-1.28766,0.572734
855,-1.28763,0.572649
856,-1.28756,0.572494
857,-1.28743,0.572334
858,-1.28748,0.572232
859,-1.28744,0.572107
860,-1.28743,0.572087
861,-1.28746,0.572062
862,-1.28749,0.572065
863,-1.28757,0.57208
864,-1.28757,0.57206
865,-1.2876,0.572121
866,-1.28747,0.572079
867,-1.28743,0.572053
868,-1.28736,0.572108
869,-1.28734,0.572089
870,-1.28744,0.572224
871,-1.28749,0.572313
872,-1.28739,0.572425
873,-1.28753,0.57264
874,-1.28777,0.572878
875,-1.28809,0.57316
876,-1.28836,0.573436
877,-1.28872,0.57374
878,-1.28923,0.574123
879,-1.28964,0.574477
880,-1.28992,0.574739
881,-1.29015,0.575028
882,-1.29053,0.575346
883,-1.2908,0.575634
884,-1.29114,0.575933
885,-1.29136,0.576192
886,-1.29142,0.576377
887,-1.2916,0.576595
888,-1.29175,0.576762
889,-1.2917,0.576794
890,-1.29173,0.57686
891,-1.2918,0.576964
892,-1.29174,0.577018
893,-1.29175,0.577088
894,-1.29177,0.577198
895,-1.29178,0.577274
896,-1.29187,0.577383
897,-1.29205,0.577531
898,-1.29216,0.577578
899,-1.29209,0.57762
900,-1.29207,0.577656
901,-1.29214,0.577703
902,-1.29217,0.57781
903,-1.29221,0.577879
904,-1.29216,0.577948
905,-1.2922,0.578066
906,-1.29236,0.578234
907,-1.29238,0.578346
908,-1.29244,0.578513
909,-1.29253,0.578658
910,-1.29253,0.578747
911,-1.29244,0.578782
912,-1.2923,0.578832
913,-1.29218,0.578894
914,-1.29208,0.578972
915,-1.29205,0.579033
916,-1.29188,0.578979
917,-1.29172,0.57898
918,-1.29167,0.579009
919,-1.29174,0.579026
920,-1.29185,0.579098
921,-1.29181,0.579072
922,-1.29172,0.578964
923,-1.29159,0.578819
924,-1.29158,0.578799
925,-1.29152,0.578816
926,-1.29147,0.578817
927,-1.29142,0.578732
928,-1.29149,0.578567
929,-1.29132,0.578267
930,-1.2911,0.577973
931,-1.29085,0.577664
932,-1.29056,0.577366
933,-1.29032,0.57709
934,-1.29014,0.576745
935,-1.28989,0.576278
936,-1.28965,0.575903
937,-1.28937,0.575544
938,-1.2891,0.575197
939,-1.2888,0.574846
940,-1.28869,0.574553
941,-1.28861,0.574256
942,-1.28849,0.573949
943,-1.28841,0.573653
944,-1.28829,0.573385
945,-1.28817,0.573143
946,-1.28805,0.572791
947,-1.28794,0.572455
948,-1.28789,0.572173
949,-1.28789,0.571976
950,-1.28784,0.571832
951,-1.28776,0.57163
952,-1.28772,0.571481
953,-1.28765,0.571285
954,-1.28747,0.571022
955,-1.28725,0.570791
956,-1.28698,0.570565
957,-1.28669,0.570376
958,-1.28653,0.570224
959,-1.28635,0.570089
960,-1.28614,0.569969
961,-1.28595,0.569865
962,-1.2857,0.569802
963,-1.28563,0.569787
964,-1.28565,0.569886
965,-1.28569,0.570036
966,-1.28559,0.570129
967,-1.28568,0.570243
968,-1.28574,0.570305
969,-1.28573,0.570299
970,-1.28567,0.570237
971,-1.28573,0.570175
972,-1.28566,0.570057
973,-1.28548,0.569928
974,-1.28528,0.569846
975,-1.28514,0.569897
976,-1.28514,0.569964
977,-1.28512,0.570031
978,-1.28501,0.570061
979,-1.28486,0.570097
980,-1.28485,0.570153
981,-1.28473,0.570199
982,-1.2846,0.570244
983,-1.28446,0.570295
984,-1.2844,0.570396
985,-1.28424,0.57034
986,-1.28427,0.570325
987,-1.28417,0.570253
988,-1.28414,0.570167
989,-1.28415,0.570152
990,-1.28404,0.570101
991,-1.28399,0.570116
992,-1.28394,0.570081
993,-1.28385,0.570025
994,-1.28367,0.56994
995,-1.28353,0.569839
996,-1.2834,0.569744
997,-1.28318,0.569619
998,-1.28317,0.569554
999,-1.28304,0.569389
1000,-1.28291,0.569165
1001,-1.28253,0.568881
1002,-1.28218,0.568563
1003,-1.28168,0.568096
1004,-1.28135,0.567684
1005,-1.28096,0.567373
1006,-1.28066,0.567038
1007,-1.28043,0.566763
1008,-1.28029,0.566518
1009,-1.28022,0.566269
1010,-1.28021,0.565985
1011,-1.28023,0.565608
1012,-1.28007,0.565178
1013,-1.27979,0.564704
1014,-1.27954,0.564196
1015,-1.27931,0.563655
1016,-1.27916,0.56312
1017,-1.27897,0.562576
1018,-1.27885,0.562033
1019,-1.27872,0.561565
1020,-1.27852,0.561147
1021,-1.27837,0.560735
1022,-1.27824,0.560264
1023,-1.27813,0.559858
1024,-1.27784,0.559473
1025,-1.27773,0.559151
1026,-1.27762,0.558855
1027,-1.27743,0.558583
1028,-1.2773,0.558293
1029,-1.27719,0.558047
1030,-1.27705,0.55783
1031,-1.27699,0.557643
1032,-1.27694,0.557461
1033,-1.27694,0.557318
1034,-1.27683,0.55721
1035,-1.27676,0.557111
1036,-1.27677,0.557037
1037,-1.27671,0.556958
1038,-1.27663,0.556936
1039,-1.27649,0.556838
1040,-1.27637,0.556784
1041,-1.27622,0.55672
1042,-1.27618,0.556718
1043,-1.27628,0.556817
1044,-1.27632,0.55692
1045,-1.27641,0.557067
1046,-1.27651,0.557189
1047,-1.2766,0.557316
1048,-1.2766,0.557433
1049,-1.27666,0.557526
1050,-1.27666,0.557619
1051,-1.27667,0.557721
1052,-1.27675,0.557837
1053,-1.27681,0.557953
1054,-1.27684,0.55806
1055,-1.27707,0.558209
1056,-1.27723,0.558395
1057,-1.27724,0.558515
1058,-1.27731,0.558615
1059,-1.27731,0.55872
1060,-1.27736,0.558825
1061,-1.2774,0.558921
1062,-1.27746,0.559035
1063,-1.27749,0.559144
1064,-1.2773,0.559154
1065,-1.27722,0.559127
1066,-1.27725,0.559053
1067,-1.27716,0.558927
1068,-1.27705,0.558834
1069,-1.27696,0.558718
1070,-1.27695,0.55865
1071,-1.27684,0.558576
