N,expected_E,expected_M
885,-1.99738,0.999345
886,-1.99738,0.999345
887,-1.99738,0.999346
888,-1.99739,0.999347
889,-1.99737,0.999342
890,-1.99734,0.999331
891,-1.99731,0.999321
892,-1.99731,0.999322
893,-1.99731,0.999323
894,-1.99732,0.999323
895,-1.99732,0.999324
896,-1.99732,0.999325
897,-1.99732,0.999326
898,-1.99733,0.999326
899,-1.99733,0.999327
900,-1.99733,0.999328
901,-1.99734,0.999329
902,-1.99732,0.999324
903,-1.9973,0.999319
904,-1.9973,0.99932
905,-1.9973,0.99932
906,-1.99731,0.999321
907,-1.99731,0.999322
908,-1.99731,0.999323
909,-1.99732,0.999323
910,-1.99732,0.999324
911,-1.99732,0.999325
912,-1.99732,0.999326
913,-1.99731,0.999321
914,-1.99724,0.999305
915,-1.99722,0.999301
916,-1.99723,0.999301
917,-1.99723,0.999302
918,-1.99721,0.999297
919,-1.99721,0.999298
920,-1.99722,0.999299
921,-1.99722,0.9993
922,-1.99722,0.9993
923,-1.99723,0.999301
924,-1.99723,0.999302
925,-1.99723,0.999303
926,-1.99724,0.999303
927,-1.99724,0.999304
928,-1.99724,0.999305
929,-1.99724,0.999306
930,-1.99725,0.999306
931,-1.99725,0.999307
932,-1.99723,0.999303
933,-1.99723,0.999303
934,-1.99724,0.999304
935,-1.99724,0.999305
936,-1.99724,0.999306
937,-1.99725,0.999306
938,-1.99725,0.999307
939,-1.99725,0.999308
940,-1.99726,0.999309
941,-1.99726,0.999309
942,-1.99726,0.99931
943,-1.99726,0.999311
944,-1.99727,0.999311
945,-1.99727,0.999312
946,-1.99727,0.999313
947,-1.99728,0.999314
948,-1.99728,0.999314
949,-1.99728,0.999315
950,-1.99728,0.999316
951,-1.99729,0.999317
952,-1.99729,0.999317
953,-1.99729,0.999318
954,-1.9973,0.999319
955,-1.9973,0.999319
956,-1.99728,0.999315
957,-1.99726,0.99931
958,-1.99724,0.999306
959,-1.99723,0.999301
960,-1.99723,0.999302
961,-1.99723,0.999303
962,-1.99723,0.999304
963,-1.99724,0.999304
964,-1.99724,0.999305
965,-1.99724,0.999306
966,-1.99725,0.999306
967,-1.99725,0.999307
968,-1.99723,0.999303
969,-1.99723,0.999303
970,-1.99724,0.999304
971,-1.99724,0.999305
972,-1.99724,0.999306
973,-1.99725,0.999306
974,-1.99725,0.999307
975,-1.99725,0.999308
976,-1.99725,0.999308
977,-1.99726,0.999309
978,-1.99726,0.99931
979,-1.99726,0.999311
980,-1.99727,0.999311
