N,expected_E,expected_M
380,-1.89478,0.565246
381,-1.89498,0.565984
382,-1.89518,0.566724
383,-1.89537,0.567462
384,-1.89557,0.568197
385,-1.89577,0.568916
386,-1.89596,0.56963
387,-1.89616,0.570343
388,-1.89635,0.571051
389,-1.89654,0.571758
390,-1.89673,0.572466
391,-1.89692,0.57317
392,-1.89711,0.573874
393,-1.8973,0.574575
394,-1.89749,0.57528
395,-1.89768,0.575993
396,-1.89787,0.576707
397,-1.89806,0.577426
398,-1.89825,0.578141
399,-1.89844,0.578853
400,-1.89862,0.579557
401,-1.8988,0.580256
402,-1.89897,0.580952
403,-1.89915,0.581654
404,-1.89932,0.58235
405,-1.8995,0.583051
406,-1.89968,0.58375
407,-1.89985,0.584441
408,-1.90002,0.585128
409,-1.90018,0.585815
410,-1.90035,0.586504
411,-1.90052,0.587189
412,-1.90069,0.587877
413,-1.90086,0.588557
414,-1.90103,0.589229
415,-1.90119,0.5899
416,-1.90136,0.590564
417,-1.90152,0.591232
418,-1.90169,0.5919
419,-1.90185,0.592568
420,-1.90202,0.593235
421,-1.90219,0.593902
422,-1.90236,0.594575
423,-1.90252,0.595243
424,-1.90269,0.595909
425,-1.90286,0.596577
426,-1.90303,0.597245
427,-1.90319,0.59791
428,-1.90334,0.598572
429,-1.90351,0.599239
430,-1.90367,0.599903
431,-1.90383,0.600556
432,-1.90398,0.601209
433,-1.90414,0.601867
434,-1.9043,0.602526
435,-1.90446,0.603189
436,-1.90462,0.603853
437,-1.90478,0.604524
438,-1.90494,0.605195
439,-1.90509,0.605862
440,-1.90524,0.606525
441,-1.9054,0.607186
442,-1.90556,0.607849
443,-1.90571,0.608512
444,-1.90586,0.609173
445,-1.90601,0.609833
446,-1.90617,0.610491
447,-1.90633,0.611143
448,-1.90648,0.611792
449,-1.90663,0.612438
450,-1.90678,0.613084
451,-1.90694,0.613731
452,-1.90709,0.614372
453,-1.90724,0.615013
454,-1.90739,0.615651
455,-1.90753,0.616293
456,-1.90767,0.616936
457,-1.90782,0.617582
458,-1.90797,0.61823
459,-1.90812,0.618875
460,-1.90826,0.619519
461,-1.90842,0.620161
462,-1.90857,0.620811
463,-1.90872,0.62146
464,-1.90886,0.622109
465,-1.90901,0.62276
466,-1.90915,0.623405
467,-1.90929,0.624053
468,-1.90944,0.624696
469,-1.90959,0.625337
470,-1.90973,0.625976
471,-1.90988,0.626614
472,-1.91002,0.627247
473,-1.91016,0.627876
474,-1.91031,0.628506
475,-1.91045,0.629136
476,-1.91059,0.62976
477,-1.91074,0.630381
478,-1.91088,0.631004
479,-1.91102,0.631625
480,-1.91115,0.63224
481,-1.91129,0.632852
482,-1.91143,0.633458
483,-1.91157,0.634063
484,-1.91172,0.634667
485,-1.91186,0.635273
486,-1.912,0.635874
487,-1.91214,0.636476
488,-1.91228,0.637073
489,-1.91241,0.637669
490,-1.91255,0.638264
491,-1.91268,0.638855
492,-1.91281,0.639444
493,-1.91295,0.640032
494,-1.91308,0.640618
495,-1.91321,0.641201
496,-1.91335,0.641781
497,-1.91349,0.64236
498,-1.91362,0.642937
499,-1.91375,0.643513
500,-1.91388,0.644086
501,-1.91401,0.644661
502,-1.91415,0.645233
503,-1.91427,0.645804
504,-1.91439,0.646375
505,-1.91452,0.646949
506,-1.91465,0.647523
507,-1.91477,0.648097
508,-1.91489,0.648665
509,-1.91502,0.649233
510,-1.91514,0.649805
511,-1.91527,0.650375
512,-1.91539,0.650944
513,-1.91552,0.65151
514,-1.91565,0.652075
515,-1.91577,0.652643
516,-1.9159,0.653207
517,-1.91602,0.653767
518,-1.91614,0.654328
519,-1.91626,0.654893
520,-1.91639,0.65546
521,-1.91652,0.656025
522,-1.91664,0.656589
523,-1.91677,0.657155
524,-1.91689,0.657721
525,-1.91702,0.658288
526,-1.91714,0.658852
527,-1.91726,0.659415
528,-1.91739,0.659977
529,-1.91751,0.660532
530,-1.91763,0.661088
531,-1.91776,0.661642
532,-1.91788,0.662193
533,-1.91801,0.662744
534,-1.91814,0.663293
535,-1.91826,0.663841
536,-1.91838,0.664388
537,-1.9185,0.664932
538,-1.91862,0.665475
539,-1.91874,0.666014
540,-1.91885,0.666549
541,-1.91897,0.667086
542,-1.91909,0.667621
543,-1.9192,0.668156
544,-1.91932,0.668692
545,-1.91944,0.66923
546,-1.91956,0.669769
547,-1.91967,0.670307
548,-1.91979,0.670846
549,-1.91991,0.671383
550,-1.92003,0.671921
551,-1.92015,0.67246
552,-1.92027,0.672997
553,-1.92039,0.673533
554,-1.92051,0.674065
555,-1.92063,0.674594
556,-1.92074,0.675123
557,-1.92086,0.675653
558,-1.92097,0.676178
559,-1.92109,0.676707
560,-1.9212,0.677234
561,-1.92131,0.67776
562,-1.92142,0.678288
563,-1.92154,0.678815
564,-1.92165,0.679339
565,-1.92176,0.679863
566,-1.92188,0.680387
567,-1.922,0.680912
568,-1.92211,0.681435
569,-1.92222,0.681951
570,-1.92233,0.682465
571,-1.92244,0.682975
572,-1.92255,0.683488
573,-1.92266,0.683998
574,-1.92277,0.684508
575,-1.92288,0.685018
576,-1.92299,0.685528
577,-1.9231,0.686035
578,-1.92321,0.686543
579,-1.92332,0.687053
580,-1.92343,0.687564
581,-1.92354,0.688073
582,-1.92366,0.688582
583,-1.92377,0.689089
584,-1.92388,0.689596
585,-1.92399,0.690105
586,-1.92411,0.690613
587,-1.92422,0.691119
588,-1.92433,0.691622
589,-1.92445,0.692125
590,-1.92456,0.692629
591,-1.92467,0.693133
592,-1.92479,0.693637
593,-1.92491,0.694141
594,-1.92502,0.694644
595,-1.92513,0.695145
596,-1.92525,0.695645
597,-1.92536,0.696144
598,-1.92547,0.696644
599,-1.92559,0.697142
600,-1.9257,0.69764
601,-1.92581,0.698138
602,-1.92593,0.698635
603,-1.92604,0.699131
604,-1.92615,0.699626
605,-1.92627,0.70012
606,-1.92638,0.700612
607,-1.92649,0.701103
608,-1.92661,0.701594
609,-1.92673,0.702083
610,-1.92684,0.70257
611,-1.92696,0.703056
612,-1.92707,0.703539
613,-1.92718,0.704022
614,-1.9273,0.704504
615,-1.92741,0.704982
616,-1.92753,0.70546
617,-1.92764,0.705937
618,-1.92775,0.706412
619,-1.92786,0.706884
620,-1.92797,0.707356
621,-1.92809,0.707827
622,-1.9282,0.708296
623,-1.92832,0.708764
624,-1.92843,0.70923
625,-1.92854,0.709695
626,-1.92865,0.710158
627,-1.92876,0.710618
628,-1.92887,0.711077
629,-1.92897,0.711535
630,-1.92908,0.711992
631,-1.92919,0.712447
632,-1.9293,0.712901
633,-1.92941,0.713354
634,-1.92951,0.713805
635,-1.92962,0.714254
636,-1.92973,0.714702
637,-1.92983,0.715149
638,-1.92994,0.715595
639,-1.93004,0.716038
640,-1.93015,0.716482
641,-1.93026,0.716923
642,-1.93036,0.717363
643,-1.93046,0.717802
644,-1.93057,0.718239
645,-1.93068,0.718675
646,-1.93078,0.71911
647,-1.93088,0.719543
648,-1.93098,0.719974
649,-1.93108,0.720404
650,-1.93118,0.720832
651,-1.93128,0.721259
652,-1.93138,0.721685
653,-1.93148,0.722111
654,-1.93158,0.722535
655,-1.93169,0.722958
656,-1.93179,0.72338
657,-1.93189,0.7238
658,-1.93199,0.724218
659,-1.93208,0.724636
660,-1.93219,0.725052
661,-1.93228,0.725467
662,-1.93238,0.72588
663,-1.93248,0.726293
664,-1.93258,0.726705
665,-1.93267,0.727114
666,-1.93277,0.727522
667,-1.93286,0.72793
668,-1.93296,0.728335
669,-1.93306,0.728741
670,-1.93315,0.729144
671,-1.93325,0.729547
672,-1.93335,0.72995
673,-1.93344,0.730349
674,-1.93354,0.730749
675,-1.93364,0.731148
676,-1.93373,0.731545
677,-1.93383,0.731941
678,-1.93392,0.732335
679,-1.93402,0.732728
680,-1.93411,0.733121
681,-1.9342,0.733511
682,-1.93429,0.733901
683,-1.93439,0.73429
684,-1.93448,0.734677
685,-1.93456,0.735062
686,-1.93465,0.735447
687,-1.93474,0.73583
688,-1.93483,0.736212
689,-1.93492,0.736593
690,-1.93501,0.736974
691,-1.93509,0.737353
692,-1.93518,0.737731
693,-1.93527,0.738107
694,-1.93536,0.738484
695,-1.93545,0.738859
696,-1.93554,0.739234
697,-1.93563,0.739608
698,-1.93572,0.73998
699,-1.93581,0.740351
700,-1.93589,0.740719
701,-1.93597,0.741087
702,-1.93606,0.741454
703,-1.93614,0.741821
704,-1.93623,0.742186
705,-1.93632,0.742551
706,-1.9364,0.742914
707,-1.93648,0.743276
708,-1.93657,0.743638
709,-1.93665,0.743998
710,-1.93674,0.744358
711,-1.93683,0.744716
712,-1.93691,0.745074
713,-1.937,0.745432
714,-1.93709,0.745788
715,-1.93717,0.746143
716,-1.93726,0.746497
717,-1.93735,0.74685
718,-1.93743,0.747203
719,-1.93752,0.747554
720,-1.9376,0.747904
721,-1.93768,0.748253
722,-1.93777,0.748601
723,-1.93785,0.748949
724,-1.93794,0.749295
725,-1.93802,0.74964
726,-1.9381,0.749984
727,-1.93819,0.750327
728,-1.93827,0.750669
729,-1.93835,0.75101
730,-1.93843,0.75135
731,-1.9385,0.751688
732,-1.93858,0.752026
733,-1.93866,0.752363
734,-1.93874,0.7527
735,-1.93882,0.753035
736,-1.9389,0.753369
737,-1.93898,0.753703
738,-1.93906,0.754036
739,-1.93913,0.754368
740,-1.93922,0.754699
741,-1.93929,0.755029
742,-1.93937,0.755358
743,-1.93945,0.755687
744,-1.93953,0.756014
745,-1.9396,0.75634
746,-1.93968,0.756666
747,-1.93976,0.756991
748,-1.93984,0.757316
749,-1.93992,0.757639
750,-1.93999,0.757961
751,-1.94007,0.758283
752,-1.94014,0.758603
753,-1.94022,0.758922
754,-1.94029,0.759241
755,-1.94037,0.759558
756,-1.94044,0.759874
757,-1.94051,0.76019
758,-1.94058,0.760505
759,-1.94066,0.76082
760,-1.94073,0.761134
761,-1.94081,0.761447
762,-1.94089,0.76176
763,-1.94096,0.762072
764,-1.94103,0.762382
765,-1.94111,0.762692
766,-1.94118,0.763001
767,-1.94126,0.76331
768,-1.94133,0.763617
769,-1.9414,0.763924
770,-1.94147,0.764229
771,-1.94155,0.764533
772,-1.94162,0.764838
773,-1.94169,0.765142
774,-1.94176,0.765444
775,-1.94184,0.765746
776,-1.94191,0.766047
777,-1.94198,0.766347
778,-1.94205,0.766647
779,-1.94212,0.766945
780,-1.94219,0.767243
781,-1.94226,0.767541
782,-1.94233,0.767837
783,-1.9424,0.768132
784,-1.94247,0.768427
785,-1.94254,0.768722
786,-1.94261,0.769015
787,-1.94268,0.769308
788,-1.94275,0.7696
789,-1.94283,0.769892
790,-1.9429,0.770183
791,-1.94296,0.770472
792,-1.94303,0.77076
793,-1.94309,0.771047
794,-1.94316,0.771335
795,-1.94323,0.771621
796,-1.9433,0.771907
797,-1.94336,0.772192
798,-1.94343,0.772477
799,-1.9435,0.772761
800,-1.94356,0.773043
801,-1.94363,0.773326
802,-1.9437,0.773608
803,-1.94377,0.773889
804,-1.94384,0.774171
805,-1.94391,0.774451
806,-1.94397,0.774731
807,-1.94404,0.775009
808,-1.9441,0.775286
809,-1.94417,0.775563
810,-1.94423,0.775838
811,-1.94429,0.776113
812,-1.94436,0.776387
813,-1.94442,0.776661
814,-1.94449,0.776935
815,-1.94455,0.777208
816,-1.94462,0.77748
817,-1.94468,0.777752
818,-1.94474,0.778022
819,-1.94481,0.778293
820,-1.94488,0.778563
821,-1.94494,0.778833
822,-1.94501,0.779101
823,-1.94507,0.779369
824,-1.94514,0.779636
825,-1.9452,0.779903
826,-1.94526,0.780168
827,-1.94532,0.780432
828,-1.94538,0.780696
829,-1.94545,0.78096
830,-1.94551,0.781223
831,-1.94557,0.781486
832,-1.94564,0.781748
833,-1.9457,0.782009
834,-1.94576,0.78227
835,-1.94583,0.782531
836,-1.94589,0.78279
837,-1.94595,0.783049
838,-1.94601,0.783307
839,-1.94607,0.783565
840,-1.94614,0.783821
841,-1.94619,0.784077
842,-1.94625,0.784332
843,-1.94631,0.784586
844,-1.94637,0.78484
845,-1.94643,0.785093
846,-1.94648,0.785345
847,-1.94654,0.785598
848,-1.9466,0.785851
849,-1.94666,0.786102
850,-1.94672,0.786353
851,-1.94678,0.786603
852,-1.94684,0.786853
853,-1.9469,0.787102
854,-1.94696,0.787352
855,-1.94702,0.7876
856,-1.94708,0.787847
857,-1.94714,0.788094
858,-1.9472,0.78834
859,-1.94726,0.788586
860,-1.94731,0.78883
861,-1.94737,0.789075
862,-1.94743,0.789318
863,-1.94749,0.789561
864,-1.94755,0.789804
865,-1.9476,0.790047
866,-1.94766,0.790288
867,-1.94772,0.790529
868,-1.94777,0.790769
869,-1.94783,0.791009
870,-1.94789,0.791249
871,-1.94794,0.791488
872,-1.948,0.791725
873,-1.94805,0.791963
874,-1.94811,0.792201
875,-1.94817,0.792437
876,-1.94822,0.792672
877,-1.94827,0.792906
878,-1.94832,0.793141
879,-1.94838,0.793376
880,-1.94844,0.79361
881,-1.94849,0.793844
882,-1.94855,0.794077
883,-1.94861,0.79431
884,-1.94866,0.794542
885,-1.94872,0.794773
886,-1.94877,0.795004
887,-1.94882,0.795234
888,-1.94888,0.795464
889,-1.94894,0.795694
890,-1.94899,0.795923
891,-1.94905,0.796152
892,-1.94911,0.79638
893,-1.94916,0.796608
894,-1.94921,0.796835
895,-1.94927,0.797061
896,-1.94933,0.797288
897,-1.94938,0.797513
898,-1.94943,0.797738
899,-1.94949,0.797963
900,-1.94954,0.798186
901,-1.9496,0.79841
902,-1.94965,0.798633
903,-1.9497,0.798855
904,-1.94976,0.799077
905,-1.94981,0.799298
906,-1.94986,0.799519
907,-1.94991,0.799739
908,-1.94996,0.799959
909,-1.95001,0.800178
910,-1.95007,0.800396
911,-1.95012,0.800615
912,-1.95017,0.800832
913,-1.95021,0.801048
914,-1.95026,0.801264
915,-1.95031,0.80148
916,-1.95036,0.801696
917,-1.95041,0.80191
918,-1.95046,0.802126
919,-1.95051,0.80234
920,-1.95056,0.802554
921,-1.95061,0.802768
922,-1.95066,0.802981
923,-1.95071,0.803194
924,-1.95077,0.803406
925,-1.95082,0.803619
926,-1.95087,0.80383
927,-1.95092,0.804041
928,-1.95097,0.804252
929,-1.95102,0.804462
930,-1.95107,0.804671
931,-1.95112,0.80488
932,-1.95117,0.805089
933,-1.95122,0.805297
934,-1.95127,0.805505
935,-1.95132,0.805713
936,-1.95137,0.805919
937,-1.95141,0.806125
938,-1.95147,0.806331
939,-1.95152,0.806537
940,-1.95157,0.806743
941,-1.95161,0.806947
942,-1.95166,0.807151
943,-1.95171,0.807354
944,-1.95176,0.807557
945,-1.9518,0.80776
946,-1.95185,0.807962
947,-1.9519,0.808164
948,-1.95194,0.808365
949,-1.95199,0.808566
950,-1.95204,0.808768
951,-1.95209,0.808968
952,-1.95214,0.809168
953,-1.95219,0.809369
954,-1.95224,0.809568
955,-1.95228,0.809766
956,-1.95233,0.809965
957,-1.95238,0.810163
958,-1.95242,0.81036
959,-1.95247,0.810557
960,-1.95252,0.810754
961,-1.95257,0.810951
962,-1.95261,0.811147
963,-1.95266,0.811342
964,-1.95271,0.811537
965,-1.95275,0.811732
966,-1.9528,0.811926
967,-1.95284,0.812119
968,-1.95289,0.812313
969,-1.95293,0.812504
970,-1.95298,0.812697
971,-1.95302,0.812889
972,-1.95307,0.813081
973,-1.95311,0.813272
974,-1.95316,0.813463
975,-1.9532,0.813654
976,-1.95325,0.813844
977,-1.95329,0.814033
978,-1.95333,0.814222
979,-1.95337,0.814409
980,-1.95341,0.814597
981,-1.95345,0.814785
982,-1.9535,0.814974
983,-1.95355,0.815162
984,-1.95359,0.815349
985,-1.95364,0.815535
986,-1.95368,0.815721
987,-1.95372,0.815907
988,-1.95377,0.816092
989,-1.95381,0.816278
990,-1.95385,0.816463
991,-1.9539,0.816647
992,-1.95394,0.816831
993,-1.95398,0.817015
994,-1.95403,0.817198
995,-1.95407,0.817381
996,-1.95411,0.817563
997,-1.95415,0.817745
998,-1.9542,0.817927
999,-1.95424,0.818109
1000,-1.95428,0.818289
1001,-1.95432,0.81847
1002,-1.95437,0.81865
1003,-1.95441,0.818831
1004,-1.95445,0.81901
1005,-1.95449,0.819189
1006,-1.95454,0.819369
1007,-1.95458,0.819547
1008,-1.95462,0.819726
1009,-1.95466,0.819903
1010,-1.9547,0.820081
1011,-1.95474,0.820258
1012,-1.95479,0.820435
1013,-1.95483,0.820611
1014,-1.95487,0.820787
1015,-1.95491,0.820962
1016,-1.95495,0.821138
1017,-1.95499,0.821314
1018,-1.95504,0.821489
1019,-1.95508,0.821664
1020,-1.95512,0.821838
1021,-1.95516,0.822011
1022,-1.9552,0.822185
1023,-1.95524,0.822359
1024,-1.95529,0.822532
1025,-1.95533,0.822705
1026,-1.95537,0.822877
1027,-1.95541,0.823048
1028,-1.95545,0.823219
1029,-1.95549,0.82339
1030,-1.95553,0.823561
1031,-1.95557,0.823732
1032,-1.95561,0.823902
1033,-1.95565,0.824071
1034,-1.95569,0.824241
1035,-1.95573,0.82441
1036,-1.95577,0.824579
1037,-1.95581,0.824747
1038,-1.95585,0.824915
1039,-1.95589,0.825082
1040,-1.95592,0.825249
1041,-1.95596,0.825416
1042,-1.956,0.825581
1043,-1.95603,0.825747
1044,-1.95607,0.825914
1045,-1.95611,0.82608
1046,-1.95615,0.826246
1047,-1.95619,0.826411
1048,-1.95623,0.826574
1049,-1.95626,0.826739
1050,-1.9563,0.826904
1051,-1.95634,0.827067
1052,-1.95638,0.827231
1053,-1.95642,0.827394
1054,-1.95646,0.827557
1055,-1.9565,0.82772
1056,-1.95654,0.827883
1057,-1.95658,0.828045
1058,-1.95661,0.828206
1059,-1.95665,0.828368
1060,-1.95668,0.828528
1061,-1.95672,0.828689
1062,-1.95676,0.828849
1063,-1.9568,0.829009
1064,-1.95683,0.829169
1065,-1.95687,0.82933
1066,-1.95691,0.829489
1067,-1.95695,0.829648
1068,-1.95699,0.829807
1069,-1.95703,0.829967
